ensembl_gene_id,symbol,average_log2_expression,joint_F,joint_p_value,joint_fdr,average_post_log2FC,average_post_t,average_post_p_value,average_post_fdr,Middle_vs_Early_D1,Late_vs_Early_D1,Middle_vs_Early_D2,Late_vs_Early_D2,Middle_vs_Early_D6,Late_vs_Early_D6,mean_Middle_vs_Early_log2FC,mean_Late_vs_Early_log2FC,average_fold_change_ratio,average_two_fold_pass,positive_contrasts,negative_contrasts,trajectory_direction,all_six_same_direction,joint_selected,post_selected,absolute_average_post_log2FC,post_rank,expression_filter_pass
ENSMUSG00000106507,Gm43056,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106508,4933425M03Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106510,Gm18429,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106512,Gm43078,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106513,Gm44348,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106514,Mir6976,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106518,Gm42759,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106521,Gm44343,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106524,Gm42706,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106528,Gm42841,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106531,Gm43233,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106534,Gm6366,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106536,Gm42508,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106540,4930590L14Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106541,Gm43246,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106543,Gm43378,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106550,Gm43646,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106551,Gm1969,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106553,6720482G16Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106554,Gm33474,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106555,Gm2479,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106557,Gm42442,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106558,Gm5552,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106560,Gm43119,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106562,Gm5981,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106563,Mir6962,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106568,Gm42814,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106569,Gm43036,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106570,C230071H17Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106572,4933417G07Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106574,Gm2451,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106577,Gm31026,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106580,Mir7231,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106581,Mir7042,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106583,4930447N08Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106586,1700013M08Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106588,Gm17590,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106589,4931419H13Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106590,Gm42879,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106592,Gm43070,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106596,Gm42822,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106597,Mir7021,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106603,Gm43509,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106604,Gm42535,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106605,Gm44365,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106607,Gm43178,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106611,Gm22048,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106612,Gm43750,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106615,Gm8968,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106621,Gm42752,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106623,Gm43335,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106625,Gm43344,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106627,Gm21680,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106628,Gm43558,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106629,Gm40155,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106631,Gm42669,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106632,Gm33466,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106633,Gm43431,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106637,Gm42455,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106641,Gm43534,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106643,Gm43422,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106646,Gm42483,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106647,Gm42523,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106648,Gm43176,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106656,Gm42750,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106657,Gm47303,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106658,Gm36548,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106659,Gm42161,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106663,Gm42839,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106664,Gm17936,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106666,Gm43587,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106671,Gm42900,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106674,Gm20005,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106676,Gm42895,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106679,Gm42524,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106680,Gm43852,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106681,Gm43004,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106683,Gm43263,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106688,Gm42851,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106692,Gm36447,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106696,Gm42729,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106698,Gm43599,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106703,Vmn2r-ps26,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106706,C530043K16Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106707,Gm43748,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106709,Gm30270,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106713,Gm42645,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106721,Gm5442,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106733,Gm36186,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106735,A330058E17Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106736,Gm42573,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106737,Gm42962,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106739,Gm43499,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106741,4930513D17Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106743,Gm42847,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106755,Tpi-rs11,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106758,Gm42731,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106759,ENSMUSG00000106759,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106766,4933424N20Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106771,Gm43459,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106772,Gm43794,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106773,Gm43799,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106775,C130093G08Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106776,Gm42646,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106779,Gm8579,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106783,Chaer1,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106791,4930553P18Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106795,Gm43050,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106798,Gm43275,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106801,Gm42852,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106802,Gm42885,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106807,Gm10441,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106808,Gm42745,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106812,Gm28563,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106815,Gm43658,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106822,Gm43533,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106824,Gm7697,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106828,Gm34648,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106834,Gm10459,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106836,Gm43578,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106839,Gm43497,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106840,Gm42790,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106843,Gm42458,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106851,4930421C12Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106855,5330437M03Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106856,Gm43761,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106860,1700008H02Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106863,Gm42109,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106867,Gm43800,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106868,Gm19798,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106869,Gm42473,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106871,Gm3289,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106873,BC049739,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106878,Gm17808,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106883,Gm34091,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106888,Gm42848,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106894,Gm17130,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106895,Gm4754,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106896,G630022F23Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106898,Gm43125,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106899,1700013A02Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106902,4930557J02Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106906,Gm34728,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106910,Gm16273,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106912,Gm43785,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106915,Gm42655,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106917,Gm7832,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106924,Gm42857,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106926,Rpl7-ps7,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106930,Gm6450,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106935,Gm19457,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106936,Gm7554,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106940,Gm42930,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106946,Gm42856,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106947,1700025A08Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106957,Gm43085,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106965,Gm18290,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106967,Gm42477,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106968,C78283,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106969,Gm42882,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106973,Gm43415,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106976,Gm42963,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106980,Gm43690,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106981,Gm45495,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106986,Gm42887,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106987,Gm42575,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106988,Tsg101-ps,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106989,Gm5989,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106991,Gm43399,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106992,Gm43167,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106993,Gm43417,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106994,Gm10829,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000106999,Gm42734,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107005,9030607J07Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107006,Gm43105,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107008,Gm2762,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107009,6720475M21Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107011,Gm42906,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107012,4930528J11Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107015,2900076G11Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107018,Gm43694,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107020,Gm6051,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107021,Gm42853,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107026,Gm7504,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107028,Gm5043,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107029,Gm43123,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107035,Ybx1-ps2,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107040,Gm43791,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107041,Gm42735,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107043,Gm42849,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107044,Gm43086,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107048,Gm43807,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107050,C030017G13Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107054,C730045M19Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107059,Gm43629,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107060,Gm38901,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107066,Gm4482,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107068,Gm42742,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107069,Gm43772,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107070,Gm35191,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107071,Gm42420,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107072,Gm43090,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107075,Gm43068,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107076,Gm43480,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107079,Gm35648,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107085,Gm42883,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107087,Gm34411,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107090,Gm42884,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107103,Gm43164,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107105,Gm15820,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107106,Gm43760,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107108,Gm9936,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107109,Gm42571,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107115,Gm43052,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107116,Gm43274,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107121,1110006O24Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107123,Vmn2r-ps25,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107128,Gm42867,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107130,Gm43264,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107132,Gm15997,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107133,Gm42787,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107136,Gm42466,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107140,Gm43811,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107145,Gm43442,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107149,Gm30708,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107151,Gm43810,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107152,Gm43152,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107153,Gm38404,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107154,Gm7041,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107158,Gm42728,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107160,Gm42666,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107162,Gm18593,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107163,Gm43496,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107167,Gm34653,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107173,Gm43266,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107181,Gm17768,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107184,Gm18222,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107189,Gm42689,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107191,Gm43579,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107193,Gm43700,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107194,Gm43173,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107197,Gm43312,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107198,Gm19619,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107203,Gm7542,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107207,Gm42897,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107209,Gm42599,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107211,Gm5864,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107218,Gm42530,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107220,Gm9555,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107225,Gm43637,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107226,Gm43594,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107232,1700017L05Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107233,Gm42959,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107238,Gm42758,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107240,Gm43231,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107241,Gm43129,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107244,Gm43699,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107246,Gm42560,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107252,Gm5767,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107255,Gm43416,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107257,Gm43028,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107259,Gm5298,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107261,Trmt112-ps1,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107263,Gm42471,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107265,Gm15469,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107270,Tgif1-ps,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107271,BC028471,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107272,Gm34583,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107286,Gm43788,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107287,Gm43458,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107288,Gm42903,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107291,3110031N09Rik,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107300,Gm43279,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107301,Gm43688,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107304,Gm43775,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107307,Gm42935,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ENSMUSG00000107310,Gm7452,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
