ensembl_gene_id,symbol,mean_normalized_count,median_normalized_count,maximum_normalized_count,samples_with_normalized_count_ge_10,expression_filter_pass,log2_expression_variance,PCA_variance_rank,PCA_top1000_used
ENSMUSG00000092178,Gm45351,7.68320182131909,7.08157393138912,22.3302360432352,8,TRUE,0.379580733076777,5947,FALSE
ENSMUSG00000030393,Zik1,237.04259348007,193.569932423651,486.08221112967,36,TRUE,0.291249544664535,6946,FALSE
ENSMUSG00000034071,Zfp551,65.4657214453466,64.6133673209324,100.790319296565,36,TRUE,0.111319652655483,10476,FALSE
ENSMUSG00000030386,Zfp606,350.213062041562,356.14727116671,453.890413654958,36,TRUE,0.0676595425221585,12183,FALSE
ENSMUSG00000070822,Zscan18,9.14814678816089,8.51538056870673,29.0712434600147,10,TRUE,0.591523194017152,4297,FALSE
ENSMUSG00000109724,Gm18194,12.8679279781141,12.9057454084468,26.2449467732648,26,TRUE,0.305373581425547,6779,FALSE
ENSMUSG00000057894,Zfp329,709.950567063553,762.01750321025,927.942857573706,36,TRUE,0.155748159650817,9305,FALSE
ENSMUSG00000058638,Zfp110,682.027036191565,683.740471349373,781.365488184761,36,TRUE,0.0164034393863324,15467,FALSE
ENSMUSG00000060397,Zfp128,118.443884120482,128.280266770746,185.345952004749,36,TRUE,0.367544190054393,6068,FALSE
ENSMUSG00000054715,Zscan22,155.671827450273,156.941381511373,202.95218463926,36,TRUE,0.0315589999813751,14287,FALSE
ENSMUSG00000012848,Rps5,2966.5958362788,2706.71035522207,4934.48660908086,36,TRUE,0.248699517488393,7532,FALSE
ENSMUSG00000033967,Rnf225,47.1760771736746,33.2529483037027,132.936888638803,36,TRUE,0.673688241400394,3846,FALSE
ENSMUSG00000004500,Zfp324,197.228424482529,195.328772711718,267.957290612579,36,TRUE,0.0737474951299074,11901,FALSE
ENSMUSG00000033961,Zfp446,68.4135598919894,69.3189611262112,88.3199424070261,36,TRUE,0.0537293515768022,12884,FALSE
ENSMUSG00000005566,Trim28,3148.57206542007,2939.2260050272,4678.26049169075,36,TRUE,0.165067956750414,9096,FALSE
ENSMUSG00000049600,Zbtb45,110.228556129161,109.948531386754,178.706462560948,36,TRUE,0.112826758466327,10441,FALSE
ENSMUSG00000033916,Chmp2a,903.084901828696,937.829722803526,1035.65646751096,36,TRUE,0.0317924100473961,14265,FALSE
ENSMUSG00000005575,Ube2m,1411.35818696444,1297.3409490302,2135.38430564291,36,TRUE,0.0903591022759479,11202,FALSE
ENSMUSG00000030380,Mzf1,15.3853560539086,15.4312502936269,29.6483533634527,27,TRUE,0.43630884122823,5434,FALSE
ENSMUSG00000070814,Zswim9,232.390753325274,237.011289335404,302.370957889696,36,TRUE,0.0537238035726842,12885,FALSE
ENSMUSG00000056394,Lig1,1008.31537932063,680.527527172578,2686.52818788147,36,TRUE,1.4444270086662,1868,FALSE
ENSMUSG00000033847,Pla2g4c,32.5322749664795,28.5437036628157,82.7753454056038,34,TRUE,0.775071415775215,3421,FALSE
ENSMUSG00000098404,Mrip-ps,17.0379464376524,16.1701598544948,33.4026595296097,35,TRUE,0.159857280894987,9206,FALSE
ENSMUSG00000041571,Selenow,671.665893232335,674.402492271276,1062.21705143213,36,TRUE,0.37033960654863,6043,FALSE
ENSMUSG00000041560,Nop53,888.879424809723,923.75092168696,1141.65518463702,36,TRUE,0.0879581283485499,11293,FALSE
ENSMUSG00000074364,Ehd2,4801.46193807533,5024.32878501766,6583.04922196916,36,TRUE,0.0942574891558036,11064,FALSE
ENSMUSG00000070808,Bicra,307.138259811593,317.478127573229,381.34116126068,36,TRUE,0.0529278455762427,12928,FALSE
ENSMUSG00000109984,Gm38948,8.5315188970962,8.27128508168501,24.9323329534951,11,TRUE,0.52175897405086,4714,FALSE
ENSMUSG00000006024,Napa,1034.43360428665,1046.779636042,1170.8810725279,36,TRUE,0.0125779499278619,15769,FALSE
ENSMUSG00000006021,Kptn,113.966535079925,116.1184778463,160.868466527083,36,TRUE,0.0687953340448119,12140,FALSE
ENSMUSG00000041420,Meis3,147.237129308473,148.42159854639,189.687742585854,36,TRUE,0.0598046860956812,12545,FALSE
ENSMUSG00000006019,Dhx34,144.768578235837,138.573927526362,209.539724738443,36,TRUE,0.0498229499152341,13098,FALSE
ENSMUSG00000091811,Inafm1,51.5334142772143,51.6496264862224,76.2992136731008,36,TRUE,0.114799330086802,10371,FALSE
ENSMUSG00000041375,Ccdc9,362.911249456134,356.007357434373,518.592525432699,36,TRUE,0.0542715496446413,12857,FALSE
ENSMUSG00000002083,Bbc3,50.8702544089097,54.4066504725226,76.1339883038557,36,TRUE,0.220199525049249,7986,FALSE
ENSMUSG00000052833,Sae1,2061.81787635249,1901.44939441771,3368.07277398617,36,TRUE,0.179609839772591,8768,FALSE
ENSMUSG00000059273,Zc3h4,1447.59635890677,1396.78210858321,1973.14281649909,36,TRUE,0.0813922913659926,11567,FALSE
ENSMUSG00000109781,Gm45509,9.80576694189642,8.18262656408965,21.4731382690348,15,TRUE,0.528343931380746,4677,FALSE
ENSMUSG00000019158,Tmem160,53.2032732415012,55.0176209554482,80.6113215621525,36,TRUE,0.256678225372123,7415,FALSE
ENSMUSG00000058230,Arhgap35,3583.69913049387,3568.30810749864,4110.91302639411,36,TRUE,0.0128349583600973,15749,FALSE
ENSMUSG00000008036,Ap2s1,465.815949298963,470.231865122546,590.575129706178,36,TRUE,0.0262882973787182,14717,FALSE
ENSMUSG00000001918,Slc1a5,363.680554536248,301.910668261815,729.676162554187,36,TRUE,0.403502852270732,5723,FALSE
ENSMUSG00000048920,Fkrp,345.972365696837,342.262771800349,418.449205853667,36,TRUE,0.0216362518542701,15088,FALSE
ENSMUSG00000030374,Strn4,789.180456081275,767.700691380972,1073.08761031843,36,TRUE,0.0419402152311951,13577,FALSE
ENSMUSG00000041187,Prkd2,209.747827011042,208.929180567692,265.966312130816,36,TRUE,0.0873320274419382,11309,FALSE
ENSMUSG00000078794,Dact3,53.0913331695505,51.8079493602049,82.3031900841237,36,TRUE,0.152285074325308,9383,FALSE
ENSMUSG00000063594,Gng8,11.7050100843311,11.9736509894902,24.3168516157638,22,TRUE,0.368322401890504,6062,FALSE
ENSMUSG00000043017,Ptgir,121.953225268111,126.377218363673,189.769450209121,36,TRUE,0.217197127723134,8036,FALSE
ENSMUSG00000019370,Calm3,3048.71551279359,3013.47541068492,3772.76062252288,36,TRUE,0.0378982782945331,13824,FALSE
ENSMUSG00000070802,Pnmal2,315.602074903062,226.264332815861,879.50331816598,36,TRUE,2.33650658765633,912,TRUE
ENSMUSG00000041117,Ccdc8,792.979872557273,682.091913909962,1845.96876217309,36,TRUE,0.704003431019403,3722,FALSE
ENSMUSG00000003099,Ppp5c,821.526154041501,774.955046363803,1185.78175526823,36,TRUE,0.0646113960645918,12320,FALSE
ENSMUSG00000030373,Psg28,10.1324997478988,1.80677406773605,54.3692703661378,9,TRUE,4.56432588742587,308,TRUE
ENSMUSG00000070799,Psg26,2.98022097538267,0,19.4175965593349,5,TRUE,2.3383150236221,908,TRUE
ENSMUSG00000004540,Psg17,4.47691906400593,0.985522009976841,31.0681544949359,7,TRUE,2.75998334612554,683,TRUE
ENSMUSG00000040987,Mill2,36.1787524707731,31.584680033259,90.0200194096471,28,TRUE,2.17976161308824,1013,FALSE
ENSMUSG00000074358,Ccdc61,70.7322023733149,69.5699128079417,106.101621997927,36,TRUE,0.113152130570535,10429,FALSE
ENSMUSG00000030411,Nova2,8.95604257725976,8.54801868002136,26.4779931435355,13,TRUE,0.906801843428351,2968,FALSE
ENSMUSG00000048481,Mypop,66.567652888149,67.7898259650335,92.1434161395036,36,TRUE,0.105963004352189,10662,FALSE
ENSMUSG00000086533,Mypopos,30.7763202389335,31.6759749890588,47.1762261353419,34,TRUE,0.267306055714551,7252,FALSE
ENSMUSG00000044030,Irf2bp1,246.031474548158,247.012671541352,299.13517644974,36,TRUE,0.0265165262931084,14691,FALSE
ENSMUSG00000023118,Sympk,1221.34470736944,1209.05160409418,1414.48204864091,36,TRUE,0.0118453134632346,15810,FALSE
ENSMUSG00000030410,Dmwd,492.274457429103,486.51949231587,605.770262961512,36,TRUE,0.0253011199325142,14785,FALSE
ENSMUSG00000030409,Dmpk,2144.97585851894,2011.89161983632,3888.27881277696,36,TRUE,0.43710409014967,5426,FALSE
ENSMUSG00000040841,Six5,87.6035621762411,85.4027461333864,163.671116644564,36,TRUE,0.708029548508071,3703,FALSE
