category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,gene_set
Metabolism,Metabolism of cofactors and vitamins,mmu00830,Retinol metabolism - Mus musculus (house mouse),2/359,22/5932,0.0909090909090909,1.50215244365662,0.598852470069466,0.388052049768236,0.99999922275763,0.940878864959414,68460/232174,2,Downregulated advanced-passage signature
Human Diseases,Immune disease,mmu05321,Inflammatory bowel disease - Mus musculus (house mouse),3/359,37/5932,0.0810810810810811,1.33975758488293,0.526132080007069,0.38988127797296,0.99999922275763,0.940878864959414,16174/60504/16173,3,Downregulated advanced-passage signature
Organismal Systems,Nervous system,mmu04728,Dopaminergic synapse - Mus musculus (house mouse),7/359,99/5932,0.0707070707070707,1.16834078951071,0.428674483769983,0.392120025635356,0.99999922275763,0.940878864959414,14799/72930/12322/66066/14710/231991/14811,7,Downregulated advanced-passage signature
Human Diseases,Cardiovascular disease,mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (house mouse),8/359,115/5932,0.0695652173913044,1.14947317427637,0.410798936441102,0.394887365783376,0.99999922275763,0.940878864959414,17260/17969/19252/16598/14858/12391/26408/14857,8,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05224,Breast cancer - Mus musculus (house mouse),8/359,116/5932,0.0689655172413793,1.13956392277399,0.38526240224571,0.404281829976518,0.99999922275763,0.940878864959414,14365/242705/22422/14176/56198/18131/12571/15213,8,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05214,Glioma - Mus musculus (house mouse),5/359,69/5932,0.072463768115942,1.19736788987122,0.418511851560906,0.406628641461865,0.99999922275763,0.940878864959414,242705/12322/21802/234779/12571,5,Downregulated advanced-passage signature
Human Diseases,Endocrine and metabolic disease,mmu04940,Type I diabetes mellitus - Mus musculus (house mouse),2/359,23/5932,0.0869565217391304,1.43684146784546,0.532718090914123,0.409819365427702,0.99999922275763,0.940878864959414,16334/12519,2,Downregulated advanced-passage signature
Human Diseases,Cancer: overview,mmu05207,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse),9/359,135/5932,0.0666666666666667,1.10157845868152,0.302993643500076,0.432065412951594,0.99999922275763,0.940878864959414,16600/74229/12292/14176/12445/11554/231991/14858/14857,9,Downregulated advanced-passage signature
Human Diseases,Cancer: overview,mmu05205,Proteoglycans in cancer - Mus musculus (house mouse),11/359,168/5932,0.0654761904761905,1.0819074147765,0.273327002242153,0.43868642809427,0.99999922275763,0.940878864959414,12505/14365/13867/13179/18792/22422/12322/11733/234779/66922/12391,11,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04071,Sphingolipid signaling pathway - Mus musculus (house mouse),7/359,105/5932,0.0666666666666667,1.10157845868152,0.266526517028117,0.452615448560897,0.99999922275763,0.940878864959414,14360/72930/11539/13609/385643/13610/26408,7,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04630,JAK-STAT signaling pathway - Mus musculus (house mouse),7/359,105/5932,0.0666666666666667,1.10157845868152,0.266526517028117,0.452615448560897,0.99999922275763,0.940878864959414,12444/21832/53603/12804/60504/12445/16847,7,Downregulated advanced-passage signature
Metabolism,Metabolism of cofactors and vitamins,mmu00730,Thiamine metabolism - Mus musculus (house mouse),1/359,10/5932,0.1,1.65236768802228,0.523992300338435,0.464614573083113,0.99999922275763,0.940878864959414,11639,1,Downregulated advanced-passage signature
Metabolism,Metabolism of other amino acids,mmu00410,beta-Alanine metabolism - Mus musculus (house mouse),2/359,26/5932,0.0769230769230769,1.27105206770945,0.351527529567044,0.472681552675166,0.99999922275763,0.940878864959414,67689/621603,2,Downregulated advanced-passage signature
Metabolism,Metabolism of cofactors and vitamins,mmu00860,Porphyrin metabolism - Mus musculus (house mouse),2/359,26/5932,0.0769230769230769,1.27105206770945,0.351527529567044,0.472681552675166,0.99999922275763,0.940878864959414,12870/244698,2,Downregulated advanced-passage signature
,,mmu03272,Virion - Hepatitis viruses - Mus musculus (house mouse),2/359,27/5932,0.0740740740740741,1.22397606520169,0.296033054717738,0.492729459951703,0.99999922275763,0.940878864959414,12737/12738,2,Downregulated advanced-passage signature
Metabolism,Glycan biosynthesis and metabolism,mmu00533,Glycosaminoglycan biosynthesis - keratan sulfate - Mus musculus (house mouse),1/359,11/5932,0.0909090909090909,1.50215244365662,0.423059115707506,0.497070393458521,0.99999922275763,0.940878864959414,20442,1,Downregulated advanced-passage signature
Metabolism,Glycan biosynthesis and metabolism,mmu00604,Glycosphingolipid biosynthesis - ganglio series - Mus musculus (house mouse),1/359,11/5932,0.0909090909090909,1.50215244365662,0.423059115707506,0.497070393458521,0.99999922275763,0.940878864959414,20442,1,Downregulated advanced-passage signature
Human Diseases,Infectious disease: viral,mmu05164,Influenza A - Mus musculus (house mouse),7/359,110/5932,0.0636363636363636,1.05150671055964,0.138385542833543,0.502137588393904,0.99999922275763,0.940878864959414,58185/17858/170722/12445/16173/12571/24014,7,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04012,ErbB signaling pathway - Mus musculus (house mouse),5/359,77/5932,0.0649350649350649,1.0729660311833,0.163557062552176,0.50255333954881,0.99999922275763,0.940878864959414,13867/12322/21802/234779/12223,5,Downregulated advanced-passage signature
Human Diseases,Infectious disease: viral,mmu05169,Epstein-Barr virus infection - Mus musculus (house mouse),10/359,160/5932,0.0625,1.03272980501393,0.106514053600389,0.505718901341093,0.99999922275763,0.940878864959414,12444/12505/21939/242705/108802/12445/234779/12571/215446/17060,10,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04913,Ovarian steroidogenesis - Mus musculus (house mouse),2/359,28/5932,0.0714285714285714,1.18026263430163,0.242648839989342,0.512289782484082,0.99999922275763,0.940878864959414,16334/11689,2,Downregulated advanced-passage signature
Organismal Systems,Digestive system,mmu04973,Carbohydrate digestion and absorption - Mus musculus (house mouse),2/359,28/5932,0.0714285714285714,1.18026263430163,0.242648839989342,0.512289782484082,0.99999922275763,0.940878864959414,98660/232714,2,Downregulated advanced-passage signature
Organismal Systems,Nervous system,mmu04724,Glutamatergic synapse - Mus musculus (house mouse),5/359,78/5932,0.0641025641025641,1.05921005642454,0.133592809106004,0.514158509127148,0.99999922275763,0.940878864959414,224997/14799/66066/14710/14811,5,Downregulated advanced-passage signature
Organismal Systems,Development and regeneration,mmu04380,Osteoclast differentiation - Mus musculus (house mouse),6/359,95/5932,0.0631578947368421,1.04360064506671,0.108724278769329,0.51812820801652,0.99999922275763,0.940878864959414,17969/14360/11937/234779/19261/17060,6,Downregulated advanced-passage signature
Organismal Systems,Nervous system,mmu04730,Long-term depression - Mus musculus (house mouse),3/359,45/5932,0.0666666666666667,1.10157845868152,0.173591126894899,0.51821868472707,0.99999922275763,0.940878864959414,14799/20190/19091,3,Downregulated advanced-passage signature
Organismal Systems,Excretory system,mmu04960,Aldosterone-regulated sodium reabsorption - Mus musculus (house mouse),2/359,29/5932,0.0689655172413793,1.13956392277399,0.191206406686268,0.531347991949347,0.99999922275763,0.940878864959414,16334/98660,2,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04922,Glucagon signaling pathway - Mus musculus (house mouse),5/359,80/5932,0.0625,1.03272980501393,0.0748002272987903,0.537024801719388,0.99999922275763,0.940878864959414,241113/17691/12322/19309/231991,5,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04613,Neutrophil extracellular trap formation - Mus musculus (house mouse),6/359,97/5932,0.0618556701030928,1.02208310599317,0.055653471390802,0.538876432438219,0.99999922275763,0.940878864959414,16415/12728/79221/17969/404634/234779,6,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04072,Phospholipase D signaling pathway - Mus musculus (house mouse),7/359,114/5932,0.0614035087719298,1.0146117382593,0.039979201528459,0.540686293818015,0.99999922275763,0.940878864959414,16334/14360/18719/14061/71785/234779/66922,7,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04664,Fc epsilon RI signaling pathway - Mus musculus (house mouse),3/359,47/5932,0.0638297872340426,1.05470277958869,0.0955546342861331,0.54803334700247,0.99999922275763,0.940878864959414,14360/11689/234779,3,Downregulated advanced-passage signature
Human Diseases,Infectious disease: parasitic,mmu05140,Leishmaniasis - Mus musculus (house mouse),3/359,47/5932,0.0638297872340426,1.05470277958869,0.0955546342861331,0.54803334700247,0.99999922275763,0.940878864959414,16415/17969/16401,3,Downregulated advanced-passage signature
Cellular Processes,Cellular community - eukaryotes,mmu04520,Adherens junction - Mus musculus (house mouse),5/359,81/5932,0.0617283950617284,1.01998005433474,0.0459505580520075,0.54827272075263,0.99999922275763,0.940878864959414,12550/14360/17907/214137/77446,5,Downregulated advanced-passage signature
Metabolism,Metabolism of cofactors and vitamins,mmu00760,Nicotinate and nicotinamide metabolism - Mus musculus (house mouse),2/359,30/5932,0.0666666666666667,1.10157845868152,0.141556334463761,0.549893090453355,0.99999922275763,0.940878864959414,69564/67993,2,Downregulated advanced-passage signature
Human Diseases,Endocrine and metabolic disease,mmu04934,Cushing syndrome - Mus musculus (house mouse),7/359,115/5932,0.0608695652173913,1.00578902749183,0.0159100544173431,0.550136224338779,0.99999922275763,0.940878864959414,14365/242705/22422/12322/12292/12571/231991,7,Downregulated advanced-passage signature
Metabolism,Metabolism of cofactors and vitamins,mmu00670,One carbon pool by folate - Mus musculus (house mouse),2/359,31/5932,0.0645161290322581,1.0660436696918,0.0935655341065221,0.567917238527893,0.99999922275763,0.940878864959414,218865/104174,2,Downregulated advanced-passage signature
Human Diseases,Substance dependence,mmu05030,Cocaine addiction - Mus musculus (house mouse),2/359,31/5932,0.0645161290322581,1.0660436696918,0.0935655341065221,0.567917238527893,0.99999922275763,0.940878864959414,231991/14811,2,Downregulated advanced-passage signature
Human Diseases,Cancer: overview,mmu05204,Chemical carcinogenesis - DNA adducts - Mus musculus (house mouse),2/359,31/5932,0.0645161290322581,1.0660436696918,0.0935655341065221,0.567917238527893,0.99999922275763,0.940878864959414,14858/14857,2,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05222,Small cell lung cancer - Mus musculus (house mouse),5/359,83/5932,0.0602409638554217,0.995402221700171,-0.0107056471800522,0.570368306802172,0.99999922275763,0.940878864959414,242705/16773/16782/16403/12571,5,Downregulated advanced-passage signature
Metabolism,Carbohydrate metabolism,mmu00562,Inositol phosphate metabolism - Mus musculus (house mouse),4/359,66/5932,0.0606060606060606,1.00143496243775,0.00297514499524334,0.572552354264589,0.99999922275763,0.940878864959414,18719/234779/170835/234515,4,Downregulated advanced-passage signature
Human Diseases,Drug resistance: antineoplastic,mmu01524,Platinum drug resistance - Mus musculus (house mouse),4/359,66/5932,0.0606060606060606,1.00143496243775,0.00297514499524334,0.572552354264589,0.99999922275763,0.940878864959414,58801/14858/26408/14857,4,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04650,Natural killer cell mediated cytotoxicity - Mus musculus (house mouse),4/359,66/5932,0.0606060606060606,1.00143496243775,0.00297514499524334,0.572552354264589,0.99999922275763,0.940878864959414,16415/14360/234779/77777,4,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04340,Hedgehog signaling pathway - Mus musculus (house mouse),3/359,49/5932,0.0612244897959184,1.01165368654426,0.020788761319919,0.576742057766818,0.99999922275763,0.940878864959414,12444/74770/15245,3,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04918,Thyroid hormone synthesis - Mus musculus (house mouse),3/359,49/5932,0.0612244897959184,1.01165368654426,0.020788761319919,0.576742057766818,0.99999922275763,0.940878864959414,98660/18510/231991,3,Downregulated advanced-passage signature
Cellular Processes,Cellular community - eukaryotes,mmu04540,Gap junction - Mus musculus (house mouse),4/359,67/5932,0.0597014925373134,0.986488171953602,-0.0282282638151661,0.584642432095075,0.99999922275763,0.940878864959414,71785/11554/19091/22152,4,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05223,Non-small cell lung cancer - Mus musculus (house mouse),4/359,67/5932,0.0597014925373134,0.986488171953602,-0.0282282638151661,0.584642432095075,0.99999922275763,0.940878864959414,242705/21802/234779/12571,4,Downregulated advanced-passage signature
Cellular Processes,Cell growth and death,mmu04115,p53 signaling pathway - Mus musculus (house mouse),4/359,68/5932,0.0588235294117647,0.971980992954285,-0.0589762128233261,0.596533134441305,0.99999922275763,0.940878864959414,12444/58801/12445/12571,4,Downregulated advanced-passage signature
Metabolism,Glycan biosynthesis and metabolism,mmu00514,Other types of O-glycan biosynthesis - Mus musculus (house mouse),2/359,33/5932,0.0606060606060606,1.00143496243775,0.00209785259596394,0.602385106403506,0.99999922275763,0.940878864959414,241391/207839,2,Downregulated advanced-passage signature
Organismal Systems,Nervous system,mmu04720,Long-term potentiation - Mus musculus (house mouse),3/359,51/5932,0.0588235294117647,0.971980992954285,-0.0510010248923696,0.604284547109868,0.99999922275763,0.940878864959414,14799/12322/14811,3,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05217,Basal cell carcinoma - Mus musculus (house mouse),3/359,51/5932,0.0588235294117647,0.971980992954285,-0.0510010248923696,0.604284547109868,0.99999922275763,0.940878864959414,14365/22422/15245,3,Downregulated advanced-passage signature
Organismal Systems,Excretory system,mmu04964,Proximal tubule bicarbonate reclamation - Mus musculus (house mouse),1/359,15/5932,0.0666666666666667,1.10157845868152,0.099968489107428,0.608418217381909,0.99999922275763,0.940878864959414,98660,1,Downregulated advanced-passage signature
Human Diseases,Endocrine and metabolic disease,mmu04931,Insulin resistance - Mus musculus (house mouse),5/359,87/5932,0.0574712643678161,0.949636602311658,-0.120101672351847,0.612817713353598,0.99999922275763,0.940878864959414,16334/241113/26568/19309/231991,5,Downregulated advanced-passage signature
Metabolism,Lipid metabolism,mmu00590,Arachidonic acid metabolism - Mus musculus (house mouse),2/359,34/5932,0.0588235294117647,0.971980992954285,-0.0415821058520352,0.618826023180024,0.99999922275763,0.940878864959414,19215/11689,2,Downregulated advanced-passage signature
Metabolism,Lipid metabolism,mmu00061,Fatty acid biosynthesis - Mus musculus (house mouse),1/359,16/5932,0.0625,1.03272980501393,0.0332702444235082,0.632176517189226,0.99999922275763,0.940878864959414,216739,1,Downregulated advanced-passage signature
Metabolism,Metabolism of cofactors and vitamins,mmu00785,Lipoic acid metabolism - Mus musculus (house mouse),1/359,16/5932,0.0625,1.03272980501393,0.0332702444235082,0.632176517189226,0.99999922275763,0.940878864959414,104174,1,Downregulated advanced-passage signature
Organismal Systems,Digestive system,mmu04976,Bile secretion - Mus musculus (house mouse),2/359,35/5932,0.0571428571428571,0.944210107441305,-0.0840118693092838,0.634739841296054,0.99999922275763,0.940878864959414,98660/18671,2,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05216,Thyroid cancer - Mus musculus (house mouse),2/359,35/5932,0.0571428571428571,0.944210107441305,-0.0840118693092838,0.634739841296054,0.99999922275763,0.940878864959414,12550/18510,2,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05219,Bladder cancer - Mus musculus (house mouse),2/359,35/5932,0.0571428571428571,0.944210107441305,-0.0840118693092838,0.634739841296054,0.99999922275763,0.940878864959414,12550/242705,2,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04919,Thyroid hormone signaling pathway - Mus musculus (house mouse),6/359,107/5932,0.0560747663551402,0.926561320386327,-0.194551887532502,0.636092082030159,0.99999922275763,0.940878864959414,98660/72472/11937/234779/18131/140781,6,Downregulated advanced-passage signature
Organismal Systems,Nervous system,mmu04727,GABAergic synapse - Mus musculus (house mouse),3/359,54/5932,0.0555555555555556,0.917982048901269,-0.153658882262143,0.643324674343023,0.99999922275763,0.940878864959414,12292/66066/14710,3,Downregulated advanced-passage signature
Cellular Processes,Cell growth and death,mmu04216,Ferroptosis - Mus musculus (house mouse),2/359,36/5932,0.0555555555555556,0.917982048901269,-0.125270293127128,0.650129966547669,0.99999922275763,0.940878864959414,12870/216739,2,Downregulated advanced-passage signature
Organismal Systems,Digestive system,mmu04979,Cholesterol metabolism - Mus musculus (house mouse),2/359,36/5932,0.0555555555555556,0.917982048901269,-0.125270293127128,0.650129966547669,0.99999922275763,0.940878864959414,11303/16956,2,Downregulated advanced-passage signature
,,mmu04981,Folate transport and metabolism - Mus musculus (house mouse),1/359,17/5932,0.0588235294117647,0.971980992954285,-0.0293607058051085,0.654497110551138,0.99999922275763,0.940878864959414,101488,1,Downregulated advanced-passage signature
Human Diseases,Immune disease,mmu05332,Graft-versus-host disease - Mus musculus (house mouse),1/359,17/5932,0.0588235294117647,0.971980992954285,-0.0293607058051085,0.654497110551138,0.99999922275763,0.940878864959414,12519,1,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04330,Notch signaling pathway - Mus musculus (house mouse),3/359,55/5932,0.0545454545454545,0.901291466193973,-0.1866486552097,0.655719903239031,0.99999922275763,0.940878864959414,56198/18131/15213,3,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04920,Adipocytokine signaling pathway - Mus musculus (house mouse),3/359,55/5932,0.0545454545454545,0.901291466193973,-0.1866486552097,0.655719903239031,0.99999922275763,0.940878864959414,241113/216739/16847,3,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04611,Platelet activation - Mus musculus (house mouse),5/359,92/5932,0.0543478260869565,0.898025917403415,-0.250175030727154,0.662295357230235,0.99999922275763,0.940878864959414,14360/14061/234779/238564/19091,5,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04068,FoxO signaling pathway - Mus musculus (house mouse),6/359,110/5932,0.0545454545454545,0.901291466193973,-0.265204939019247,0.662791772138372,0.99999922275763,0.940878864959414,12444/16334/241113/13609/213393/16598,6,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04064,NF-kappa B signaling pathway - Mus musculus (house mouse),4/359,74/5932,0.0540540540540541,0.893171723255289,-0.234689718356106,0.663457021668164,0.99999922275763,0.940878864959414,21939/18792/234779/17060,4,Downregulated advanced-passage signature
Organismal Systems,Excretory system,mmu04962,Vasopressin-regulated water reabsorption - Mus musculus (house mouse),2/359,37/5932,0.0540540540540541,0.893171723255289,-0.165429076341687,0.665001320180509,0.99999922275763,0.940878864959414,13426/231991,2,Downregulated advanced-passage signature
Organismal Systems,Aging,mmu04213,Longevity regulating pathway - multiple species - Mus musculus (house mouse),3/359,56/5932,0.0535714285714286,0.885196975726224,-0.219065059378485,0.667803700422221,0.99999922275763,0.940878864959414,16334/241113/193740,3,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04066,HIF-1 signaling pathway - Mus musculus (house mouse),5/359,93/5932,0.0537634408602151,0.888369724743164,-0.275372709030232,0.671685306959571,0.99999922275763,0.940878864959414,16334/21687/12322/14254/234779,5,Downregulated advanced-passage signature
Human Diseases,Drug resistance: antineoplastic,mmu01521,EGFR tyrosine kinase inhibitor resistance - Mus musculus (house mouse),4/359,75/5932,0.0533333333333333,0.881262766945218,-0.262631375812495,0.673846981423279,0.99999922275763,0.940878864959414,13867/21802/71785/234779,4,Downregulated advanced-passage signature
Organismal Systems,Excretory system,mmu04961,Endocrine and other factor-regulated calcium reabsorption - Mus musculus (house mouse),2/359,38/5932,0.0526315789473684,0.869667204222255,-0.20455359132795,0.679360143983595,0.99999922275763,0.940878864959414,98660/67972,2,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04666,Fc gamma R-mediated phagosome formation - Mus musculus (house mouse),4/359,76/5932,0.0526315789473684,0.869667204222255,-0.290219532595176,0.684013868369924,0.99999922275763,0.940878864959414,17969/30948/18719/234779,4,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05225,Hepatocellular carcinoma - Mus musculus (house mouse),8/359,149/5932,0.0536912751677852,0.887177282159616,-0.353980843885708,0.68848189669788,0.99999922275763,0.940878864959414,14365/242705/22422/21802/234779/12571/14858/14857,8,Downregulated advanced-passage signature
Organismal Systems,Digestive system,mmu04974,Protein digestion and absorption - Mus musculus (house mouse),3/359,58/5932,0.0517241379310345,0.854672942080492,-0.282267041933619,0.691036753785903,0.99999922275763,0.940878864959414,98660/72472/12821,3,Downregulated advanced-passage signature
Human Diseases,Infectious disease: parasitic,mmu05142,Chagas disease - Mus musculus (house mouse),4/359,77/5932,0.051948051948052,0.858372824946641,-0.31746450168159,0.693956911045054,0.99999922275763,0.940878864959414,72930/14675/108802/385643,4,Downregulated advanced-passage signature
Metabolism,Glycan biosynthesis and metabolism,mmu00515,Mannose type O-glycan biosynthesis - Mus musculus (house mouse),1/359,19/5932,0.0526315789473684,0.869667204222255,-0.144408659701541,0.695167045810002,0.99999922275763,0.940878864959414,14345,1,Downregulated advanced-passage signature
Metabolism,Glycan biosynthesis and metabolism,mmu00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Mus musculus (house mouse),1/359,19/5932,0.0526315789473684,0.869667204222255,-0.144408659701541,0.695167045810002,0.99999922275763,0.940878864959414,71797,1,Downregulated advanced-passage signature
Metabolism,Glycan biosynthesis and metabolism,mmu00541,Biosynthesis of various nucleotide sugars - Mus musculus (house mouse),1/359,19/5932,0.0526315789473684,0.869667204222255,-0.144408659701541,0.695167045810002,0.99999922275763,0.940878864959414,12763,1,Downregulated advanced-passage signature
Metabolism,Carbohydrate metabolism,mmu00650,Butanoate metabolism - Mus musculus (house mouse),1/359,19/5932,0.0526315789473684,0.869667204222255,-0.144408659701541,0.695167045810002,0.99999922275763,0.940878864959414,71911,1,Downregulated advanced-passage signature
Metabolism,Metabolism of cofactors and vitamins,mmu00790,Folate biosynthesis - Mus musculus (house mouse),1/359,19/5932,0.0526315789473684,0.869667204222255,-0.144408659701541,0.695167045810002,0.99999922275763,0.940878864959414,13180,1,Downregulated advanced-passage signature
Human Diseases,Infectious disease: viral,mmu05162,Measles - Mus musculus (house mouse),5/359,99/5932,0.0505050505050505,0.83452913536479,-0.421366311056539,0.72436137942345,0.99999922275763,0.940878864959414,12444/17858/12445/12571/193740,5,Downregulated advanced-passage signature
Human Diseases,Cancer: specific types,mmu05226,Gastric cancer - Mus musculus (house mouse),6/359,118/5932,0.0508474576271187,0.840186960011331,-0.445022908219719,0.727777885979869,0.99999922275763,0.940878864959414,12550/14365/242705/22422/14176/18671,6,Downregulated advanced-passage signature
Metabolism,Glycan biosynthesis and metabolism,mmu00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Mus musculus (house mouse),1/359,21/5932,0.0476190476190476,0.786841756201088,-0.248340737160516,0.731061387820078,0.99999922275763,0.940878864959414,50786,1,Downregulated advanced-passage signature
Organismal Systems,Endocrine system,mmu04927,Cortisol synthesis and secretion - Mus musculus (house mouse),2/359,42/5932,0.0476190476190476,0.786841756201088,-0.351832371804153,0.731831736058797,0.99999922275763,0.940878864959414,12292/231991,2,Downregulated advanced-passage signature
Organismal Systems,Digestive system,mmu04975,Fat digestion and absorption - Mus musculus (house mouse),1/359,22/5932,0.0454545454545455,0.751076221828311,-0.296859293029896,0.747395165822546,0.99999922275763,0.940878864959414,11303,1,Downregulated advanced-passage signature
Human Diseases,Neurodegenerative disease,mmu05017,Spinocerebellar ataxia - Mus musculus (house mouse),6/359,121/5932,0.0495867768595041,0.819355878358157,-0.509515905565209,0.749754284129664,0.99999922275763,0.940878864959414,14799/20190/11937/65115/14811/26408,6,Downregulated advanced-passage signature
Human Diseases,Cardiovascular disease,mmu05417,Lipid and atherosclerosis - Mus musculus (house mouse),8/359,159/5932,0.050314465408805,0.831379968816244,-0.546982728729082,0.755611542127696,0.99999922275763,0.940878864959414,11303/17969/21939/11307/12322/16173/26408/193740,8,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04152,AMPK signaling pathway - Mus musculus (house mouse),5/359,103/5932,0.0485436893203884,0.802120236904021,-0.51414975266503,0.755961069785974,0.99999922275763,0.940878864959414,16334/241113/72930/231991/16847,5,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04612,Antigen processing and presentation - Mus musculus (house mouse),2/359,45/5932,0.0444444444444444,0.734385639121015,-0.453918053324808,0.766248127737803,0.99999922275763,0.940878864959414,108802/193740,2,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04310,Wnt signaling pathway - Mus musculus (house mouse),7/359,143/5932,0.048951048951049,0.808851315815104,-0.587224574017586,0.771573060015413,0.99999922275763,0.940878864959414,12444/14365/22422/107934/12322/12445/140577,7,Downregulated advanced-passage signature
Metabolism,Carbohydrate metabolism,mmu00010,Glycolysis / Gluconeogenesis - Mus musculus (house mouse),2/359,46/5932,0.0434782608695652,0.718420733922732,-0.486559688058545,0.776838510397973,0.99999922275763,0.940878864959414,67689/621603,2,Downregulated advanced-passage signature
Metabolism,Lipid metabolism,mmu00561,Glycerolipid metabolism - Mus musculus (house mouse),2/359,46/5932,0.0434782608695652,0.718420733922732,-0.486559688058545,0.776838510397973,0.99999922275763,0.940878864959414,16956/67216,2,Downregulated advanced-passage signature
Metabolism,Carbohydrate metabolism,mmu00052,Galactose metabolism - Mus musculus (house mouse),1/359,24/5932,0.0416666666666667,0.688486536675952,-0.388086793022482,0.777154228827553,0.99999922275763,0.940878864959414,232714,1,Downregulated advanced-passage signature
Organismal Systems,Immune system,mmu04062,Chemokine signaling pathway - Mus musculus (house mouse),6/359,127/5932,0.047244094488189,0.780646151821552,-0.634180188820755,0.789797132061629,0.99999922275763,0.940878864959414,17969/66102/55985/66066/234779/14710,6,Downregulated advanced-passage signature
Metabolism,Metabolism of other amino acids,mmu00480,Glutathione metabolism - Mus musculus (house mouse),2/359,48/5932,0.0416666666666667,0.688486536675952,-0.549955782318194,0.79676751817022,0.99999922275763,0.940878864959414,14858/14857,2,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04370,VEGF signaling pathway - Mus musculus (house mouse),2/359,48/5932,0.0416666666666667,0.688486536675952,-0.549955782318194,0.79676751817022,0.99999922275763,0.940878864959414,15507/234779,2,Downregulated advanced-passage signature
Cellular Processes,Cell growth and death,mmu04217,Necroptosis - Mus musculus (house mouse),5/359,109/5932,0.0458715596330275,0.75796682936802,-0.647263934428844,0.798172008024119,0.99999922275763,0.940878864959414,404634/12322/58203/66371/19309,5,Downregulated advanced-passage signature
Metabolism,Amino acid metabolism,mmu00380,Tryptophan metabolism - Mus musculus (house mouse),1/359,26/5932,0.0384615384615385,0.635526033854725,-0.472686425133234,0.803416022997031,0.99999922275763,0.940878864959414,56720,1,Downregulated advanced-passage signature
Environmental Information Processing,Signal transduction,mmu04392,Hippo signaling pathway - multiple species - Mus musculus (house mouse),1/359,26/5932,0.0384615384615385,0.635526033854725,-0.472686425133234,0.803416022997031,0.99999922275763,0.940878864959414,213391,1,Downregulated advanced-passage signature
Cellular Processes,Cellular community - eukaryotes,mmu04550,Signaling pathways regulating pluripotency of stem cells - Mus musculus (house mouse),5/359,110/5932,0.0454545454545455,0.751076221828311,-0.668795420872038,0.804618685923441,0.99999922275763,0.940878864959414,17877/16600/14365/15904/22422,5,Downregulated advanced-passage signature
Metabolism,Global and overview maps,mmu01232,Nucleotide metabolism - Mus musculus (house mouse),3/359,71/5932,0.0422535211267606,0.698183530150261,-0.649311229129097,0.812886680285157,0.99999922275763,0.940878864959414,11639/215446/14544,3,Downregulated advanced-passage signature
,,mmu04156,Integrated stress response (ISR) signaling pathway - Mus musculus (house mouse),2/359,50/5932,0.04,0.660947075208914,-0.611021725033102,0.815108145573893,0.99999922275763,0.940878864959414,58801/11910,2,Downregulated advanced-passage signature
Cellular Processes,Cell growth and death,mmu04215,Apoptosis - multiple species - Mus musculus (house mouse),1/359,27/5932,0.037037037037037,0.611988032600846,-0.512842155132848,0.815365506191083,0.99999922275763,0.940878864959414,58801,1,Downregulated advanced-passage signature
