ensembl_gene_id,symbol,mean_normalized_count,median_normalized_count,maximum_normalized_count,samples_with_normalized_count_ge_10,expression_filter_pass,log2_expression_variance,PCA_variance_rank,PCA_top1000_used
ENSMUSG00000112712,Gm18755,7.8119827551525,5.5184953109475,20.3263673563764,14,TRUE,2.57962762314216,773,TRUE
ENSMUSG00000046591,Ticrr,386.671998437755,229.765418903689,1068.01351570589,36,TRUE,2.57879674306662,774,TRUE
ENSMUSG00000112716,4930471E19Rik,41.6483530917471,31.3049090623213,142.445057693215,27,TRUE,2.57637808850104,775,TRUE
ENSMUSG00000078302,Foxd1,4.47957329900887,1.02830918067018,32.7342233289129,6,TRUE,2.5729534534573,776,TRUE
ENSMUSG00000026117,Zap70,5.66270246452334,2.96167027662425,29.2005143780388,7,TRUE,2.57142973668585,777,TRUE
ENSMUSG00000021569,Trip13,401.079449136972,195.837833047269,1298.92532410434,36,TRUE,2.56565528468833,778,TRUE
ENSMUSG00000031383,Dusp9,71.1546466103713,26.8541168298209,276.572155813104,33,TRUE,2.56527550679202,779,TRUE
ENSMUSG00000063646,Jakmip1,3.39011751967088,0,19.9864798787601,5,TRUE,2.56234632659854,780,TRUE
ENSMUSG00000031596,Slc7a2,2493.83603128325,1576.75435382628,8930.32282823537,36,TRUE,2.56226845044744,781,TRUE
ENSMUSG00000029648,Flt1,48.1632872504885,30.2234307996974,170.537157401907,27,TRUE,2.56059882996719,782,TRUE
ENSMUSG00000055958,Gm9987,7.1573508184933,4.07895811315851,27.1846351830689,11,TRUE,2.55861244828246,783,TRUE
ENSMUSG00000037995,Igsf9,29.57976210229,29.6623158628996,91.4975553065909,25,TRUE,2.55608877719104,784,TRUE
ENSMUSG00000115936,ENSMUSG00000115936,27.7509972423275,18.3632583379577,101.765147065963,23,TRUE,2.55242780926328,785,TRUE
ENSMUSG00000047787,Flrt1,26.4301116088405,13.287720491134,80.8543958731658,20,TRUE,2.55018233281986,786,TRUE
ENSMUSG00000047959,Kcna3,5.3146946277633,3.29502074141971,22.4891352894681,8,TRUE,2.54887490679686,787,TRUE
ENSMUSG00000086006,Gm13293,4.78606446253071,1.98672107250922,21.1823945148284,6,TRUE,2.5480534680146,788,TRUE
ENSMUSG00000056270,Prr9,30.6930085100422,10.2369908559492,148.158669780651,18,TRUE,2.54727608444233,789,TRUE
ENSMUSG00000037188,Grhl3,7.13866725142947,2.10808486255774,48.9822112469289,7,TRUE,2.54093701931313,790,TRUE
ENSMUSG00000042529,Kcnj12,24.7838869246029,12.9012017371106,115.861768911005,21,TRUE,2.54051237042847,791,TRUE
ENSMUSG00000109962,1700025L06Rik,24.0918887742187,9.8289099812215,109.120203578036,18,TRUE,2.53975459609047,792,TRUE
ENSMUSG00000087024,B230119M05Rik,3.95571703427324,0.455105848942644,27.5258171187838,4,TRUE,2.53963144742907,793,TRUE
ENSMUSG00000112466,Gm29674,3.79218840074546,0.951702450778477,17.6910848007532,7,TRUE,2.53800604965376,794,TRUE
ENSMUSG00000097157,Gm26512,5.38457643926899,2.06391459973734,21.803432595011,6,TRUE,2.53709159641517,795,TRUE
ENSMUSG00000026580,Selp,21.6219350633775,7.63101905126219,140.365567799884,15,TRUE,2.53687220541699,796,TRUE
ENSMUSG00000091405,Hist2h4,34.9349316918742,25.5270342209818,103.669455743002,26,TRUE,2.53669057571565,797,TRUE
ENSMUSG00000010307,Tmem86a,296.298686272763,228.680254792637,771.59240703866,36,TRUE,2.53334884831625,798,TRUE
ENSMUSG00000072945,Ripply1,3.58013295881125,0,20.6443628390878,5,TRUE,2.53173360500275,799,TRUE
ENSMUSG00000106447,Gm42957,8.88311938155489,10.1501137186269,21.803432595011,19,TRUE,2.53081489289651,800,TRUE
ENSMUSG00000058624,Gda,5.72247567614955,2.10808486255774,29.4919469129826,9,TRUE,2.5251263197489,801,TRUE
ENSMUSG00000044951,Mylk4,143.108843056558,73.839810227658,463.322942643984,35,TRUE,2.52394077920176,802,TRUE
ENSMUSG00000052133,Sema5b,5.24812901632467,1.96606693629487,27.7876891682274,8,TRUE,2.52270373319146,803,TRUE
ENSMUSG00000024798,Htr7,183.500850720773,176.300871270109,402.163315183786,35,TRUE,2.52021509939897,804,TRUE
ENSMUSG00000050164,Mchr1,18.5410747181514,16.5740231386338,50.0616433836908,23,TRUE,2.51771672143937,805,TRUE
ENSMUSG00000028337,Coro2a,60.7038618855687,46.0852653624103,195.72612566199,29,TRUE,2.51003877723567,806,TRUE
ENSMUSG00000065599,Mir23b,10.1496065923971,9.96071139891201,23.3815880920806,18,TRUE,2.50475031141444,807,TRUE
ENSMUSG00000075224,Lrrc55,50.9121680074783,20.1702778168719,251.728572224472,30,TRUE,2.50454157088304,808,TRUE
ENSMUSG00000032489,Kif9,35.6823185086862,36.6631099809053,73.7442520233726,28,TRUE,2.50209985579953,809,TRUE
ENSMUSG00000097516,4930467D21Rik,9.11287434913661,4.36201589313301,38.2812958656771,12,TRUE,2.50139837176328,810,TRUE
ENSMUSG00000038305,Spats2l,4.04200705168945,0.998354170980663,19.9864798787601,8,TRUE,2.49850493160379,811,TRUE
ENSMUSG00000086995,Gm13544,10.5787760996482,6.61805657732296,39.1115396338575,12,TRUE,2.49670137572708,812,TRUE
ENSMUSG00000094707,A830019P07Rik,80.1515333751692,63.5699197595078,227.562629290923,32,TRUE,2.49487591344979,813,TRUE
ENSMUSG00000098052,Gm5300,6.76016550062189,6.09136543077273,24.7451428686322,8,TRUE,2.49108543092997,814,TRUE
ENSMUSG00000019894,Slc6a15,14.8961841580573,7.89072689525548,47.6949142444561,17,TRUE,2.49089817873579,815,TRUE
ENSMUSG00000099964,Gm29514,16.8100000393122,18.3257523958209,40.246549578174,21,TRUE,2.48537963451961,816,TRUE
ENSMUSG00000105258,Gm40038,4.97247729806198,1.96100220687284,26.3458143856383,5,TRUE,2.484037569276,817,TRUE
ENSMUSG00000108015,Gm32591,4.96348355752975,1.94187812954028,27.2542907437638,7,TRUE,2.48332890125485,818,TRUE
ENSMUSG00000053909,Rhox10,3.29664158246482,0,26.5427522216844,5,TRUE,2.48263149673624,819,TRUE
ENSMUSG00000038259,Gdf5,3.84570545472901,0,34.4072713984797,4,TRUE,2.48241436224577,820,TRUE
ENSMUSG00000036334,Igsf10,948.386151469332,753.909167187715,2450.65289909704,36,TRUE,2.4817669745144,821,TRUE
ENSMUSG00000060913,Trim55,763.761017271362,515.231214235193,2305.28718369814,36,TRUE,2.48106932727212,822,TRUE
ENSMUSG00000041261,Car8,450.771603866533,286.548287423239,1364.00442852642,36,TRUE,2.4794861574763,823,TRUE
ENSMUSG00000069355,Gm5152,3.73754185828799,0,38.5618455593475,3,TRUE,2.47872753259992,824,TRUE
ENSMUSG00000113211,4921525O09Rik,30.3432700611748,27.9577826739699,76.8038845780849,24,TRUE,2.47761135166939,825,TRUE
ENSMUSG00000031880,Rrad,132.006559264213,61.4046134461787,540.780064177477,36,TRUE,2.47416370664465,826,TRUE
ENSMUSG00000100550,2310039L15Rik,3.71524823705049,0.962683821263467,19.9864798787601,7,TRUE,2.47303708042818,827,TRUE
ENSMUSG00000026748,Plxdc2,99.2586925891697,53.7851028674652,391.259829045569,36,TRUE,2.46998831875785,828,TRUE
ENSMUSG00000047307,Pcdhb13,9.3427685219043,7.46704528146284,28.99316923418,12,TRUE,2.46679143260444,829,TRUE
ENSMUSG00000022422,Dscc1,147.987591894377,69.0647692093463,429.811841973516,36,TRUE,2.46282712383184,830,TRUE
ENSMUSG00000087410,2310065F04Rik,3.30502359229982,0,23.5935575303861,5,TRUE,2.45605560481674,831,TRUE
ENSMUSG00000022686,B3gnt5,99.8173610894888,53.9531192992872,331.83482889228,34,TRUE,2.45530780230485,832,TRUE
ENSMUSG00000022758,P2rx6,166.534786687903,171.665726988517,408.860626506296,36,TRUE,2.45300179133249,833,TRUE
ENSMUSG00000079018,Ly6c1,602.398377574267,419.858378786458,1801.95795638324,36,TRUE,2.45140593885609,834,TRUE
ENSMUSG00000031884,Ces2d-ps,4.79217266971222,3.11078284448375,18.1688736869179,7,TRUE,2.44986080286962,835,TRUE
ENSMUSG00000030346,Rad51ap1,254.627130720811,153.672189133567,732.858901060833,36,TRUE,2.44965755194818,836,TRUE
ENSMUSG00000020241,Col6a2,8444.10314069865,6988.45357182626,25610.6305976243,36,TRUE,2.44909057763596,837,TRUE
ENSMUSG00000039488,Cntn5,5.94620227335805,3.03254954753161,25.4330712243669,10,TRUE,2.44393297019688,838,TRUE
ENSMUSG00000023826,Park2,5.04162312644996,2.22230659145953,29.4919469129826,5,TRUE,2.44147778880266,839,TRUE
ENSMUSG00000031712,Il15,114.731451620474,131.126120982645,229.13956330239,33,TRUE,2.44005592107647,840,TRUE
ENSMUSG00000069670,Nkain2,11.2116272709075,5.84476359808036,42.7187124305368,14,TRUE,2.43851990224141,841,TRUE
ENSMUSG00000096049,Gm2075,4.48447851893174,1.48576250012503,20.1935533341864,5,TRUE,2.4372948038945,842,TRUE
ENSMUSG00000035305,Ror1,123.999439841018,71.5485519351693,501.301248694208,36,TRUE,2.43378155617304,843,TRUE
ENSMUSG00000017417,Plxdc1,16.0750360640006,11.4199588102281,44.8926491367948,18,TRUE,2.43276210282879,844,TRUE
ENSMUSG00000006529,Itih1,3.69621336729872,0.866477505535301,21.1210682589734,7,TRUE,2.43008609110993,845,TRUE
ENSMUSG00000087098,Gm11884,39.6134996138397,38.150050566091,77.3679943202494,30,TRUE,2.4278253798752,846,TRUE
ENSMUSG00000038143,Stox2,7.73092832680344,3.64048804850549,35.2003856704718,10,TRUE,2.42669578927061,847,TRUE
ENSMUSG00000046157,Tmem229b,36.9426715460523,21.1937670262337,143.988743312398,26,TRUE,2.42470731435188,848,TRUE
ENSMUSG00000020098,Pcbd1,12.8339871509863,8.89012392922873,46.2040501636728,15,TRUE,2.42426841407354,849,TRUE
ENSMUSG00000027171,Prrg4,1280.9126946017,932.397378053185,4259.05436348898,36,TRUE,2.42185001923449,850,TRUE
ENSMUSG00000024827,Gldc,30.0834274839556,13.194590662915,108.10868661693,21,TRUE,2.4200414620766,851,TRUE
ENSMUSG00000068794,Col28a1,6.08310015294797,2.94093980299909,25.2428755271354,8,TRUE,2.41467154985223,852,TRUE
ENSMUSG00000035270,Impg2,14.6191671979035,14.8753148227772,33.2431826112784,24,TRUE,2.41159652312989,853,TRUE
ENSMUSG00000024388,Myo7b,6.41544208123,4.73319148746177,30.1526034533084,9,TRUE,2.41022209840849,854,TRUE
ENSMUSG00000024479,Mal2,3.88629585610292,0.948692184572796,25.4188734177941,6,TRUE,2.40913342106195,855,TRUE
ENSMUSG00000052726,Kcnt2,20.3701125641316,14.8222837432093,54.0560924467459,23,TRUE,2.40731913367975,856,TRUE
ENSMUSG00000109125,Gm45159,3.71105869556265,1.01401169605712,23.3011158712019,7,TRUE,2.40661801411795,857,TRUE
ENSMUSG00000042489,Clspn,905.790321473039,516.069574541407,2610.79956107784,36,TRUE,2.40641464147906,858,TRUE
ENSMUSG00000110350,Gm10252,9.8847725395765,3.98041709615713,48.8680124932929,9,TRUE,2.40626203336168,859,TRUE
ENSMUSG00000050157,Gm867,24.4409140808927,21.1005885027863,69.6544999375701,26,TRUE,2.40493012458537,860,TRUE
ENSMUSG00000054034,Tceal5,4.10746562942599,1.02726517806116,19.0780035206346,7,TRUE,2.40436200490803,861,TRUE
ENSMUSG00000075316,Scn9a,35.1359801397284,27.2287671029231,149.291061131231,26,TRUE,2.40375389694647,862,TRUE
ENSMUSG00000028125,Abca4,40.9234245976857,27.942084523844,121.51356251642,29,TRUE,2.40339272923632,863,TRUE
ENSMUSG00000067586,S1pr3,87.4957627940417,57.641346792327,266.174706346446,33,TRUE,2.40337009240298,864,TRUE
ENSMUSG00000049555,Tmie,28.1972802831306,22.7404109755131,77.6268724657076,24,TRUE,2.40307036950333,865,TRUE
ENSMUSG00000071552,Tigit,50.8515075582235,28.4951409493599,169.469163379238,31,TRUE,2.40296374920331,866,TRUE
ENSMUSG00000056643,Chst13,4.77856014812929,1.47898844994856,32.7051488925165,5,TRUE,2.40128097882618,867,TRUE
ENSMUSG00000081890,Gm11243,9.2644708678954,9.39838360628726,21.7943204886514,18,TRUE,2.40059851942171,868,TRUE
ENSMUSG00000022340,Sybu,32.5032876099804,17.5107855003129,120.889079471814,23,TRUE,2.40019806291434,869,TRUE
ENSMUSG00000024778,Fas,254.583916230095,190.540955366895,746.123488073335,36,TRUE,2.40014560139585,870,TRUE
ENSMUSG00000032358,Fam83b,86.2886407362829,61.8898933383349,325.391014858256,35,TRUE,2.39821614819366,871,TRUE
ENSMUSG00000034764,1700006J14Rik,29.5593173883572,18.5673987281436,140.618357857713,24,TRUE,2.39314853953941,872,TRUE
ENSMUSG00000108530,4930429H19Rik,3.99378898137549,2.41120943788413,17.0564247302489,4,TRUE,2.39289698766558,873,TRUE
ENSMUSG00000037035,Inhbb,1262.74902583855,672.150298007024,3550.26834980144,36,TRUE,2.3928043501655,874,TRUE
ENSMUSG00000024885,Aldh3b1,348.342245810051,236.569633814864,1325.34560046979,36,TRUE,2.38788946175826,875,TRUE
ENSMUSG00000048416,Mlf1,16.4014908748121,9.42942297624601,74.0793348903254,16,TRUE,2.38697659263065,876,TRUE
ENSMUSG00000031595,Pdgfrl,967.487072871625,785.991167833583,2530.82309508681,36,TRUE,2.38637653938413,877,TRUE
ENSMUSG00000040204,Pclaf,1043.84917319469,653.302850896581,2846.28749323189,36,TRUE,2.38624917081117,878,TRUE
ENSMUSG00000087006,Gm13889,13.6000282703069,7.91035137685123,49.1628346822484,13,TRUE,2.3861031495192,879,TRUE
ENSMUSG00000022548,Apod,24.9379838564948,14.1945469011882,104.645292737641,22,TRUE,2.3818484180221,880,TRUE
ENSMUSG00000021508,Cxcl14,3.33653610802103,0,34.5221016087674,4,TRUE,2.3787275960568,881,TRUE
ENSMUSG00000101445,Gm28932,3.33142568049769,0,33.6694868525961,3,TRUE,2.37768307559001,882,TRUE
ENSMUSG00000028718,Stil,636.264834842124,432.719474201456,1821.53980997444,36,TRUE,2.37548091136887,883,TRUE
ENSMUSG00000037411,Serpine1,2319.95670986361,1018.96445233591,8009.1553241667,36,TRUE,2.3739457118063,884,TRUE
ENSMUSG00000021448,Shc3,3.60912994616056,0.97604750917154,20.30638823832,5,TRUE,2.37281624944795,885,TRUE
ENSMUSG00000026610,Esrrg,9.09731698757759,6.52605468392987,42.3884520406116,12,TRUE,2.37187712288797,886,TRUE
ENSMUSG00000032492,Pth1r,25.8617080540575,14.7631030331934,104.855021420409,24,TRUE,2.37073807902764,887,TRUE
ENSMUSG00000015365,Mov10l1,3.92029236305138,1.01985316562318,27.3170024261719,5,TRUE,2.36681069138958,888,TRUE
ENSMUSG00000038151,Prdm1,6.83808033115077,3.02387860135864,27.186685800243,8,TRUE,2.36565774073067,889,TRUE
ENSMUSG00000030205,Gprc5d,13.3186259389186,8.47475954555216,54.5085814875275,16,TRUE,2.36533625676934,890,TRUE
ENSMUSG00000038527,C1rl,216.756553955867,167.063017732255,660.49199638325,36,TRUE,2.36456057927282,891,TRUE
ENSMUSG00000057604,Lmcd1,187.343067227906,163.421168916647,473.459473135566,35,TRUE,2.36231916797513,892,TRUE
ENSMUSG00000117666,ENSMUSG00000117666,8.38940198578706,2.87315024130323,32.5230048987058,9,TRUE,2.36173980226402,893,TRUE
ENSMUSG00000030745,Il21r,4.31394508613678,1.07716702995423,32.9687960315868,4,TRUE,2.36097787533756,894,TRUE
ENSMUSG00000075225,Ccdc162,42.1735489008359,21.6110590919254,174.427460760088,26,TRUE,2.35984861348879,895,TRUE
ENSMUSG00000102418,Sh2d1b1,8.69626513325303,5.74094472395376,31.9133861804738,12,TRUE,2.35720800085801,896,TRUE
ENSMUSG00000041380,Htr2c,3.98812317813133,1.89668233359285,17.675102049023,5,TRUE,2.35542008876877,897,TRUE
ENSMUSG00000110458,Gm21769,7.54837618530391,5.63806855827661,32.2212572447324,12,TRUE,2.35443692778956,898,TRUE
ENSMUSG00000051029,Serpinb1b,20.0180153168525,12.6636544625075,59.4079430449754,19,TRUE,2.3542820395932,899,TRUE
ENSMUSG00000045441,Gprin3,2031.93767235024,1711.47220145094,5621.60247491691,36,TRUE,2.3526967258903,900,TRUE
ENSMUSG00000032053,Pou2af1,3.60426767139831,0.929141244484063,25.4330712243669,5,TRUE,2.34595482491575,901,TRUE
ENSMUSG00000070348,Ccnd1,2039.08065053871,1367.19820283845,5511.68796227543,36,TRUE,2.34535545068606,902,TRUE
ENSMUSG00000063458,Lrmda,27.0293280574015,22.0016779445049,83.5412337813346,23,TRUE,2.34518647324412,903,TRUE
ENSMUSG00000034773,BC030867,107.612096722395,77.9009884319182,322.125741759157,35,TRUE,2.34295975230974,904,TRUE
ENSMUSG00000099528,2410012E07Rik,10.2075486466129,8.84497872780928,30.2220756834293,16,TRUE,2.34193410020659,905,TRUE
ENSMUSG00000022661,Cd200,1398.41175047947,1013.43803080161,3913.15791925343,36,TRUE,2.340683533544,906,TRUE
ENSMUSG00000002980,Bcam,117.640007130573,83.7158721276822,381.496068365504,35,TRUE,2.34020001072421,907,TRUE
ENSMUSG00000070799,Psg26,2.98022097538267,0,19.4175965593349,5,TRUE,2.3383150236221,908,TRUE
ENSMUSG00000115140,Gm32764,3.3137275966297,0,34.4072713984797,3,TRUE,2.33758992249162,909,TRUE
ENSMUSG00000063177,Klk1b27,4.82328960047509,2.91281719431042,19.3570868504331,8,TRUE,2.33755944350129,910,TRUE
ENSMUSG00000099465,Gm3830,19.5397346464202,13.0249856807367,69.9526795756603,23,TRUE,2.33718087568243,911,TRUE
ENSMUSG00000070802,Pnmal2,315.602074903062,226.264332815861,879.50331816598,36,TRUE,2.33650658765633,912,TRUE
ENSMUSG00000032401,Lctl,20.0756549478193,13.0584035830807,88.1222067381695,23,TRUE,2.32779417004659,913,TRUE
ENSMUSG00000108498,Gm45026,3.45164960379832,0.494139222724212,16.4535238228682,5,TRUE,2.3274534087232,914,TRUE
ENSMUSG00000069255,Dusp22,176.918738522538,166.290649961671,488.590223548774,35,TRUE,2.32638442882663,915,TRUE
ENSMUSG00000032561,Acpp,138.907657967949,141.224399823044,316.171086713937,35,TRUE,2.32382629682001,916,TRUE
ENSMUSG00000028328,Tmod1,137.703743236439,87.7912882365687,376.786240360992,35,TRUE,2.32314461503155,917,TRUE
ENSMUSG00000089965,Gm16236,6.53029166769108,2.72803208401612,28.3264881375824,10,TRUE,2.32204672920916,918,TRUE
ENSMUSG00000031789,Cngb1,28.1671569621295,19.248921963287,94.8677736448697,23,TRUE,2.31957628810245,919,TRUE
ENSMUSG00000031169,Porcn,813.781637216221,472.068710759172,3007.05674539527,36,TRUE,2.31657496055637,920,TRUE
ENSMUSG00000033762,Recql4,213.615205618934,106.341650523479,629.252210460346,36,TRUE,2.3133856444702,921,TRUE
ENSMUSG00000070385,Ampd1,6.03931561703899,2.13709719159298,39.9729597575202,5,TRUE,2.31295560923753,922,TRUE
ENSMUSG00000026532,Spta1,3.23114666148488,0,32.7051488925165,4,TRUE,2.31250499349706,923,TRUE
ENSMUSG00000055172,C1ra,481.038598551439,331.867869619713,1590.92457645866,36,TRUE,2.31011217824253,924,TRUE
ENSMUSG00000033213,AA467197,14.1284934121814,9.72407591165467,46.933847560629,17,TRUE,2.3094977732782,925,TRUE
ENSMUSG00000042436,Mfap4,4.76638149160233,1.94187812954028,32.2212572447324,5,TRUE,2.30936826745584,926,TRUE
ENSMUSG00000067279,Ppp1r3c,7.18799942180024,2.52261259435686,26.5427522216844,9,TRUE,2.30513372754334,927,TRUE
ENSMUSG00000025938,Slco5a1,60.6098868388938,38.8724595961278,221.361916212083,29,TRUE,2.30329633190494,928,TRUE
ENSMUSG00000021763,BC067074,29.0180988447754,21.9830116587203,78.7239816925371,22,TRUE,2.30264206929912,929,TRUE
ENSMUSG00000049436,Upk1b,3.75536001634304,0.944000094365863,28.5088820158832,4,TRUE,2.29867612597055,930,TRUE
ENSMUSG00000024420,Zfp521,72.3249498968453,46.3765900033245,251.992523744185,34,TRUE,2.29645030902773,931,TRUE
ENSMUSG00000016179,Camk1g,36.5752934052986,17.9604764842354,139.806695227211,27,TRUE,2.29595644557748,932,TRUE
ENSMUSG00000037610,Kcnmb2,11.2809567889136,8.02730481842895,35.9225536347696,16,TRUE,2.2959461727614,933,TRUE
ENSMUSG00000027520,Zdbf2,5.76413613877106,4.03866869226003,22.7418996403319,7,TRUE,2.29512956934846,934,TRUE
ENSMUSG00000110411,Gm45457,46.9080245581012,33.6638276970082,152.598427346202,30,TRUE,2.29343994828155,935,TRUE
ENSMUSG00000017446,C1qtnf1,824.789351037971,787.635604194942,1793.08969568022,36,TRUE,2.29251895555029,936,TRUE
ENSMUSG00000027544,Nfatc2,16.1996576675647,10.852121571619,47.8700792707106,19,TRUE,2.29166525770128,937,TRUE
ENSMUSG00000112327,Gm36827,2.86056849707737,0,22.6104926332867,4,TRUE,2.29143451542365,938,TRUE
ENSMUSG00000000303,Cdh1,11.9248600822842,8.40485972992656,39.9729597575202,15,TRUE,2.28978445709929,939,TRUE
ENSMUSG00000029375,Cxcl15,3.06198309657249,0,21.5110610447142,4,TRUE,2.2893871965845,940,TRUE
ENSMUSG00000099686,Gm29460,7.94798625805256,6.5593735025767,29.4919469129826,11,TRUE,2.28719525878538,941,TRUE
ENSMUSG00000049929,Lpar4,466.431398927947,332.451786604552,1435.21828638067,36,TRUE,2.2842257395661,942,TRUE
ENSMUSG00000024791,Cdca5,227.13592984775,127.764320843867,713.610160022287,36,TRUE,2.28084578460641,943,TRUE
ENSMUSG00000105802,Gm43012,18.4837079117894,17.2228341718613,47.3249715782008,26,TRUE,2.2802913837428,944,TRUE
ENSMUSG00000035683,Melk,612.091210076815,440.227563079231,1568.85824301977,36,TRUE,2.27913459521346,945,TRUE
ENSMUSG00000004473,Clec11a,15.9595295506951,10.8038160172251,53.3100208499438,19,TRUE,2.27661068590287,946,TRUE
ENSMUSG00000056755,Grm7,5.12200476737127,3.96071643047845,21.5113467986216,7,TRUE,2.27544916588719,947,TRUE
ENSMUSG00000041859,Mcm3,1365.17204314165,808.880216991259,3791.70919556754,36,TRUE,2.27368025161604,948,TRUE
ENSMUSG00000113942,Gm18632,18.1887933841743,18.4595778160921,42.512743861445,23,TRUE,2.27186885101975,949,TRUE
ENSMUSG00000028707,Dmbx1,107.861875233901,62.2691631162303,428.836126800116,34,TRUE,2.27179640863728,950,TRUE
ENSMUSG00000032322,Pstpip1,67.1856446444878,23.0486303597583,328.868441641416,35,TRUE,2.26903215542874,951,TRUE
ENSMUSG00000086755,Gm11216,19.9350575818568,16.588443657558,64.9462662052168,19,TRUE,2.2682625645392,952,TRUE
ENSMUSG00000047696,Ccdc144b,3.26757662217721,0,26.3458143856383,3,TRUE,2.26724913988732,953,TRUE
ENSMUSG00000055421,Pcdh9,4.61035960736334,3.44878857208169,15.8994799026148,7,TRUE,2.26656212275125,954,TRUE
ENSMUSG00000001508,Sgca,180.978355529158,105.377364332084,647.743643343452,36,TRUE,2.26558969199267,955,TRUE
ENSMUSG00000005320,Fgfr4,99.2044407358049,103.660244838961,197.139369713225,32,TRUE,2.26506651362996,956,TRUE
ENSMUSG00000045083,Lingo2,89.8162737603722,46.0685833893517,349.354302079711,34,TRUE,2.26293700104884,957,TRUE
ENSMUSG00000038623,Tm6sf1,8.70183030276246,4.59529200824285,48.9624764185291,11,TRUE,2.26183620592813,958,TRUE
ENSMUSG00000058290,Espl1,834.055462026853,555.889486414225,2373.02731237394,36,TRUE,2.26095784807379,959,TRUE
ENSMUSG00000040624,Plekhg1,15.623108801453,12.2749981738972,48.596162747142,19,TRUE,2.26041051891416,960,TRUE
ENSMUSG00000068551,Zfp467,17.1833240455093,15.6126998286556,37.2558286892219,24,TRUE,2.25846268572057,961,TRUE
ENSMUSG00000045273,Cenph,230.707293180115,144.648733570668,658.509573583735,36,TRUE,2.25772983765221,962,TRUE
ENSMUSG00000021697,Depdc1b,144.275709574829,89.2982822296365,470.416186491751,36,TRUE,2.25762323560087,963,TRUE
ENSMUSG00000046634,Pkd1l1,9.93290353238445,8.19195898585485,27.5194652456161,17,TRUE,2.25696173260075,964,TRUE
ENSMUSG00000024084,Qpct,127.862916105713,122.137230058505,288.984400913694,36,TRUE,2.25581286804791,965,TRUE
ENSMUSG00000053702,Nebl,77.8109999985184,49.6267989274973,397.920033937782,34,TRUE,2.25431693834324,966,TRUE
ENSMUSG00000116760,ENSMUSG00000116760,4.39587153541215,2.12532173087321,20.1610197017473,5,TRUE,2.25270622457913,967,TRUE
ENSMUSG00000112276,5033421B08Rik,8.28081670925513,7.323452467569,27.669767313087,13,TRUE,2.25040483881184,968,TRUE
ENSMUSG00000009394,Syn2,27.1880942642708,19.3562638395924,97.2069703194241,24,TRUE,2.24959785384384,969,TRUE
ENSMUSG00000104213,Ighd,2.64475095012423,0,27.5258171187838,5,TRUE,2.24863694826204,970,TRUE
ENSMUSG00000036223,Ska1,211.95265944095,136.71621841095,572.923006821822,36,TRUE,2.247825789341,971,TRUE
ENSMUSG00000038248,Sobp,435.708568661236,287.791207641766,1210.57384652244,36,TRUE,2.24637462567852,972,TRUE
ENSMUSG00000028613,Lrp8,1088.21340046947,762.207120014887,2706.80837402445,36,TRUE,2.24563371892799,973,TRUE
ENSMUSG00000077345,Snord70,6.71504298627364,3.875674096145,28.0135855070607,9,TRUE,2.24443906024614,974,TRUE
ENSMUSG00000029019,Nppb,11.2622334946335,6.97918599816504,34.3115832399716,14,TRUE,2.24431957816169,975,TRUE
ENSMUSG00000055373,Fut9,38.0598477967751,27.7986313327674,147.643782426544,28,TRUE,2.24300687711744,976,TRUE
ENSMUSG00000056271,Lman1l,49.3137886054593,49.7703319505743,128.650838040035,31,TRUE,2.24062092499468,977,TRUE
ENSMUSG00000037991,Rmi2,24.3282716736267,14.2588412682926,87.1507882342612,21,TRUE,2.23772369687721,978,TRUE
ENSMUSG00000085057,Gm13415,42.6611497195822,30.970865378633,147.242690344642,27,TRUE,2.23415273233112,979,TRUE
ENSMUSG00000089748,Matr3-ps2,2.84303032672929,0,17.0964939143718,3,TRUE,2.23237755994789,980,TRUE
ENSMUSG00000038354,Ankrd35,42.6284496516607,49.4081987831487,89.7756111588884,28,TRUE,2.23056522764212,981,TRUE
ENSMUSG00000028354,Fmn2,8.49353339608287,6.3171078275458,33.2281715336303,12,TRUE,2.22930874237411,982,TRUE
ENSMUSG00000086825,Gm15675,16.492416390233,11.7416550040548,54.6340048523438,19,TRUE,2.22860741180819,983,TRUE
ENSMUSG00000022512,Cldn1,5.50157723227107,2.25207185179891,34.5872091413588,5,TRUE,2.2285272006568,984,TRUE
ENSMUSG00000034949,Zfr2,24.8411820898676,18.3808872315644,78.1289667987894,26,TRUE,2.22264143834391,985,TRUE
ENSMUSG00000117197,ENSMUSG00000117197,2.80915545665201,0,23.5935575303861,3,TRUE,2.22254097756943,986,TRUE
ENSMUSG00000031661,Nkd1,2.94294623926127,0,29.9284327578632,3,TRUE,2.22179846906651,987,TRUE
ENSMUSG00000005089,Slc1a2,5.6543104409621,1.48712388188992,34.2002328224337,6,TRUE,2.22079230144973,988,TRUE
ENSMUSG00000017716,Birc5,866.690174733567,588.352061438863,2259.45132675289,36,TRUE,2.22075097342118,989,TRUE
ENSMUSG00000051220,Ercc6l,639.083026277077,419.97796156086,1793.12581850966,36,TRUE,2.21842609490842,990,TRUE
ENSMUSG00000061859,Patj,448.366936311636,249.924449233056,1445.3858857776,36,TRUE,2.21828389937327,991,TRUE
ENSMUSG00000103586,5830405F06Rik,5.36933776432004,3.63737611202149,22.2415142405698,8,TRUE,2.21650209860195,992,TRUE
