ensembl_gene_id,symbol,average_log2_expression,joint_F,joint_p_value,joint_fdr,average_post_log2FC,average_post_t,average_post_p_value,average_post_fdr,Middle_vs_Early_D1,Late_vs_Early_D1,Middle_vs_Early_D2,Late_vs_Early_D2,Middle_vs_Early_D6,Late_vs_Early_D6,mean_Middle_vs_Early_log2FC,mean_Late_vs_Early_log2FC,average_fold_change_ratio,average_two_fold_pass,positive_contrasts,negative_contrasts,trajectory_direction,all_six_same_direction,joint_selected,post_selected,absolute_average_post_log2FC,post_rank,expression_filter_pass
ENSMUSG00000005836,Gata6,2.71522480152153,20.2703253368462,0.00000000000176541127944249,0.00000000000784449058189927,-2.36557519043278,-9.07147649265134,0.00000000000129028643148749,0.00000000000626062334340325,-1.65148612096151,-3.53231919928753,-1.66460331824332,-3.82227862190384,-1.09814342664718,-2.4246204555533,-1.471410955284,-3.25973942558155,0.194039841266436,TRUE,0,6,lower,TRUE,TRUE,TRUE,2.36557519043278,3327,TRUE
ENSMUSG00000049307,Fut4,3.47510080879417,18.478826813827,0.00000000000965938727647719,0.000000000040147139238973,-1.75098574426934,-9.03926262928176,0.0000000000014552138415251,0.00000000000703549477200951,-1.30652118450116,-2.42858114114958,-0.949085403945829,-1.6535175301079,-1.34476959745879,-2.82343960845276,-1.20012539530192,-2.30184609323675,0.297098711977029,TRUE,0,6,lower,TRUE,TRUE,TRUE,1.75098574426934,3339,TRUE
ENSMUSG00000056133,Gm9992,4.1452911822588,16.55505340991,0.000000000492829665214688,0.00000000175507374488434,2.04731495246087,9.61012924622093,0.00000000000149285072217022,0.00000000000720666543301253,1.59523293530126,1.24968272820454,2.77503043289933,2.4268507768895,1.96879003788543,2.26830280358514,2.11301780202867,1.98161210289306,4.13335979945556,TRUE,6,0,higher,TRUE,TRUE,TRUE,2.04731495246087,3344,TRUE
ENSMUSG00000003949,Hlf,4.91623959067996,39.3041600191791,0.00000000000606619807228757,0.0000000000257701672318259,-2.9853615120235,-12.4389373239303,0.0000000000014975855372537,0.00000000000722736123404677,-2.43770858438778,-4.22268988396513,-2.26559245501891,-4.528665054685,-0.70974407048085,-3.74776902360336,-1.80434836996251,-4.16637465408449,0.126274784779189,TRUE,0,6,lower,TRUE,TRUE,TRUE,2.9853615120235,3345,TRUE
ENSMUSG00000035948,Acss3,2.63233510275532,32.6672155907623,0.000000000000000118938677409754,0.000000000000000745062890735607,2.44523362953593,9.02946046918841,0.00000000000150949064897608,0.00000000000728046236821657,1.57794299882971,4.01695183815823,0.849072631402406,4.5514079425951,0.0228049886055677,3.65322137762457,0.816606872945894,4.07386038612597,5.44613834034991,TRUE,6,0,higher,TRUE,TRUE,TRUE,2.44523362953593,3347,TRUE
ENSMUSG00000027249,F2,2.81043957490443,16.9269256009299,0.0000000000458787180723729,0.000000000178548733327463,-2.30161510501165,-9.00234125247171,0.00000000000167050819373538,0.00000000000802383073611785,-2.31480393561608,-2.75998009605824,-2.30867899715106,-3.42220490631323,-0.699434452155172,-2.30458824277611,-1.77430579497411,-2.82892441504919,0.202835896037061,TRUE,0,6,lower,TRUE,TRUE,TRUE,2.30161510501165,3360,TRUE
ENSMUSG00000113726,Gm36099,2.33712210178147,19.091097493971,0.00000000000534254398032966,0.0000000000228341772503208,-2.48870485875131,-8.94773834102765,0.00000000000204907287446368,0.00000000000976621889945886,-1.66434618936893,-3.70254604881054,-1.66816194497475,-2.78087047330592,-1.425836007098,-3.69046848894975,-1.58611471381389,-3.39129500368873,0.178166146616001,TRUE,0,6,lower,TRUE,TRUE,TRUE,2.48870485875131,3387,TRUE
ENSMUSG00000022382,Wnt7b,5.2339163174033,44.7833258883576,0.000000000000379257861406114,0.00000000000177872157370102,-2.37600611454013,-11.7199543128531,0.00000000000231610649224419,0.0000000000109838152480311,-0.142856472705944,-3.06021772821797,-1.18569167876599,-4.41033683888207,-2.12005971602879,-3.33687425264005,-1.14953595583357,-3.6024762732467,0.192641960618024,TRUE,0,6,lower,TRUE,TRUE,TRUE,2.37600611454013,3404,TRUE
ENSMUSG00000093800,Gm20796,1.85435161927535,22.8292800163543,0.000000000000183282410782104,0.000000000000883466096522992,-2.69232005972232,-8.90963721752792,0.00000000000236330689522789,0.0000000000111977878513836,-2.23524454886829,-2.88779610994837,-2.37316195038962,-2.71462552667441,-0.716672914072017,-5.22641930838122,-1.77502647110998,-3.60961364833467,0.154714459377293,TRUE,0,6,lower,TRUE,TRUE,TRUE,2.69232005972232,3407,TRUE
ENSMUSG00000053093,Myh7,3.47799080936404,24.5182867407447,0.0000000000000450897012117262,0.000000000000229254502885322,-1.75083874727612,-8.89137949779401,0.000000000002530638964594,0.0000000000119625489913443,-0.533930837879351,-0.303104731369071,-3.55184586898019,-4.22776040775836,-0.522773683385299,-1.36561695428444,-1.53618346341495,-1.96549403113729,0.297128985070858,TRUE,0,6,lower,TRUE,TRUE,TRUE,1.75083874727612,3414,TRUE
